Id,SalePrice
2042,203834.61029130765
2043,163518.78728470008
2044,176877.2361140337
2045,212115.954194064
2046,139641.01084064253
2047,152432.27127474156
2048,131273.59921205806
2049,139076.34980675948
2050,178257.16883990972
2051,108658.0568936697
2052,132055.6866137081
2053,142940.08623042988
2054,87540.0904468234
2055,159764.46534832733
2056,135137.22781239226
2057,126264.11834263947
2058,217232.09284376004
2059,140113.53609493346
2060,159663.4366069051
2061,179000.18119149582
2062,137697.86560164375
2063,113064.22427178806
2064,139354.61618366855
2065,122948.29489424462
2066,173835.87783035234
2067,138900.99244324313
2068,145840.24535683164
2069,88693.61079335594
2070,110558.13492077963
2071,97506.34213191461
2072,144710.54254143476
2073,138045.99378168493
2074,176415.58487047936
2075,147722.14528639594
2076,121490.9422424886
2077,149287.3718283616
2078,129884.73272735224
2079,128741.84807752537
2080,116611.01082281218
2081,125643.74198897417
2082,131625.7512565103
2083,147417.53309576205
2084,110127.5859966236
2085,131148.6408000796
2086,126514.1549361562
2087,123207.8510996824
2088,107652.46508954852
2089,92012.42051437651
2090,138487.59811859042
2091,132106.46684231618
2092,135333.59821477212
2093,142428.19452556164
2094,136742.37537754318
2095,151627.9818785173
2096,88948.96692838089
2097,101436.7588108482
2098,148079.41002660172
2099,73086.96944432695
2100,125635.70143828922
2101,132533.69934863248
2102,145766.87667556497
2103,103338.43204238561
2104,141009.75222602946
2105,134048.58041935985
2106,88748.26504887303
2107,236012.73182120628
2108,118623.05834001474
2109,120219.83866757013
2110,132458.16677891093
2111,159625.4941773285
2112,144457.6377438122
2113,115734.23992428952
2114,113148.65716223646
2115,156675.41632720028
2116,115768.96156704452
2117,148008.4264955572
2118,122046.26851467635
2119,110259.38702813191
2120,110582.72435823917
2121,111597.16690908275
2122,101899.88032924652
2123,90575.62583708913
2124,189086.44875572046
2125,138274.56934154662
2126,161207.58752584585
2127,153341.135340512
2128,137185.50318483866
2129,107739.97396307533
2130,147153.71285199883
2131,160730.83905125415
2132,120800.81049495492
2133,119996.57174341293
2134,120829.0551404916
2135,105386.66089277281
2136,94282.73766855898
2137,117546.41770603199
2138,138724.7206956154
2139,152016.34313733844
2140,136044.03471930197
2141,137363.99247047887
2142,132346.87734638076
2143,139110.5678236279
2144,126991.17991796213
2145,133501.84250543275
2146,153690.27717341864
2147,166151.00660089124
2148,129995.1974684259
2149,139072.5601015463
2150,206548.31195518648
2151,127643.83427597361
2152,172669.1139491957
2153,159801.81652923778
2154,114753.81049528322
2155,131663.19793544518
2156,240355.3756432205
2157,236139.21955809425
2158,241927.48167707954
2159,219610.97263839789
2160,170020.27718910825
2161,251000.6448433039
2162,395229.77371269546
2163,344995.42544396524
2164,251138.25947538397
2165,180341.9779638729
2166,142458.10583675944
2167,210362.4253663146
2168,201811.75510271222
2169,190816.95213945146
2170,215647.84250775917
2171,149829.52642098122
2172,136870.49354319155
2173,160718.57306958604
2174,237128.1345960393
2175,320653.224519896
2176,296954.41652938235
2177,253005.9177426506
2178,219673.3188009482
2179,143613.70991792428
2180,202066.3275112202
2181,196345.82653715045
2182,230488.05500562087
2183,198576.65889472418
2184,136108.38277407468
2185,131330.22280813864
2186,147929.51006157813
2187,146093.40968965943
2188,156167.31768617238
2189,196591.40997892295
2190,97604.06342260246
2191,99737.14195780495
2192,101998.9759000593
2193,98791.47215703453
2194,106723.8797533004
2195,116528.02537318101
2196,115670.68205181265
2197,112790.77301491187
2198,159931.24709813995
2199,166584.82182705874
2200,124035.56518863268
2201,130059.90362729937
2202,191699.84572595838
2203,160498.11690654335
2204,175231.18058664576
2205,114466.58902609545
2206,126953.95874914959
2207,216609.02656883496
2208,223312.98841410672
2209,193101.37525628778
2210,120935.95153519894
2211,113624.94092346534
2212,111469.1586664858
2213,110393.76012795133
2214,147551.29485957394
2215,104712.25360472694
2216,148136.50711193436
2217,86593.70013254385
2218,96597.13085480272
2219,81624.77943583712
2220,86691.98203409849
2221,295891.4960003678
2222,240457.5899037547
2223,269002.74750908656
2224,225549.14829076183
2225,141149.45815729824
2226,184582.3347489161
2227,199079.97211283332
2228,268157.23226621776
2229,233195.40446144075
2230,155491.47617556027
2231,209357.45826727888
2232,185895.252074629
2233,180939.767696744
2234,245089.0983955786
2235,207128.55817887577
2236,277378.6947266915
2237,320715.5049222053
2238,205019.64228002413
2239,126778.5201067276
2240,164735.90501392804
2241,149952.2603446945
2242,137061.0954742789
2243,137659.71684633242
2244,100167.2744333008
2245,99136.46624452749
2246,144160.3018825864
2247,105379.8513901321
2248,123788.48329664872
2249,124744.69909809004
2250,135536.95598859587
2251,140787.2404807871
2252,182133.87979417987
2253,154711.82670560537
2254,176999.8849713957
2255,189224.6093589108
2256,178783.43750879847
2257,206404.23268797304
2258,172337.80984839497
2259,177731.8242335011
2260,154509.9370455217
2261,204878.68957355712
2262,222599.90844981154
2263,336066.7886704595
2264,408472.87983190396
2265,166845.04480715585
2266,296290.70558724273
2267,343767.8127555705
2268,365136.6018009904
2269,160603.66612580573
2270,177608.02207161192
2271,226730.91526477318
2272,207649.1200785887
2273,164342.98219971656
2274,170340.2793845396
2275,168511.27153884742
2276,178847.69663946412
2277,183696.95902340114
2278,153537.01146756278
2279,122936.41596166595
2280,119573.5679697822
2281,179924.20512397913
2282,185576.47030208807
2283,97473.01607914957
2284,110313.68219937358
2285,152493.88185687552
2286,130568.02407021353
2287,346679.4985715868
2288,262414.37246515154
2289,346696.8768531764
2290,397930.30022466416
2291,318604.8466949179
2292,400462.86148879223
2293,418343.90731730795
2294,384643.0228310014
2295,409413.75136388134
2296,274720.2126009618
2297,296340.2496417257
2298,341474.02508076065
2299,358374.41473011486
2300,310016.8715096785
2301,260211.42928850444
2302,244314.2834999972
2303,243218.33386785307
2304,245676.68209738954
2305,181763.9246066401
2306,183827.70407292814
2307,185241.741181374
2308,235459.67689425504
2309,298351.58144597925
2310,222182.62844288244
2311,202257.76582968672
2312,179938.97139827805
2313,177487.93329281823
2314,178724.09184890913
2315,176488.09934759844
2316,199341.1672671035
2317,176583.14796643207
2318,176025.14795546466
2319,174689.58358715745
2320,182916.33708922294
2321,257342.28805920086
2322,176962.87262048665
2323,179941.51102279802
2324,168223.96654645176
2325,214259.51862603062
2326,168456.19719660995
2327,222886.44744752356
2328,232225.20133092222
2329,183949.35283294437
2330,180161.58067846752
2331,326446.200367993
2332,389434.7083540088
2333,320688.7723363025
2334,261971.53588987244
2335,259259.722257684
2336,319203.61956030945
2337,206292.83612530876
2338,278893.9370399033
2339,230284.6146073367
2340,373383.6870201987
2341,221157.97967176244
2342,236663.22274705564
2343,220781.81930456668
2344,242534.75168536205
2345,242922.78969051183
2346,223473.89562568985
2347,200418.54151428395
2348,226566.4134712738
2349,167783.92887962525
2350,267395.802407976
2351,264211.59149265796
2352,250723.02390278736
2353,240659.8836409529
2354,134113.54091175963
2355,161531.1529245135
2356,153266.8551996346
2357,205838.2794705381
2358,199180.85430942746
2359,126582.83991969345
2360,121785.29872123306
2361,138948.99132495202
2362,268709.31429969805
2363,139978.1464438439
2364,150417.21780543547
2365,226036.83093764802
2366,201352.5203644273
2367,225984.77179661687
2368,203839.36076586117
2369,231203.906654579
2370,170818.9833866363
2371,173959.45452837928
2372,199927.36167069062
2373,268279.7935822116
2374,285809.84931126743
2375,238911.59960161694
2376,273582.2435453191
2377,340037.0518837487
2378,143011.46528223448
2379,201656.36511064455
2380,145857.44986518784
2381,160375.99973179464
2382,191606.60220865806
2383,207763.5431412138
2384,241515.18495406734
2385,152383.00928745678
2386,138646.01202679242
2387,134992.9909481392
2388,121835.18044952638
2389,131952.7253682254
2390,142125.05096989052
2391,137029.37848877415
2392,115099.26359823687
2393,162778.31492295125
2394,143121.74594797223
2395,200968.56577877002
2396,148517.1117583055
2397,198096.41417960674
2398,118912.26359513466
2399,80711.70302995379
2400,71734.15194864232
2401,115451.00097207566
2402,134879.49100482967
2403,139608.8687830659
2404,150632.4121797363
2405,157836.45327767686
2406,135050.8034706442
2407,130479.76904494755
2408,136368.751847264
2409,135684.0603489729
2410,170472.189352784
2411,123870.06515244735
2412,155768.50274056647
2413,140125.4328791679
2414,137642.77522394218
2415,135356.7967941496
2416,127132.11465289975
2417,126746.5440358883
2418,122853.73959707329
2419,135217.59611489467
2420,127835.77810555493
2421,152344.50079155716
2422,121758.40829517592
2423,142008.22417298902
2424,157270.50214939157
2425,217068.08069435862
2426,133218.20878277015
2427,144210.4483463853
2428,170986.95465607962
2429,115759.79689526591
2430,131149.66591422487
2431,125923.31292106915
2432,133038.48760924072
2433,144567.02777119397
2434,143419.17033709094
2435,154458.66119258225
2436,107710.36356227513
2437,116412.75695433888
2438,127301.03214307442
2439,114705.6481746886
2440,123435.70593794352
2441,108981.52879264294
2442,107415.1691838324
2443,116409.89137714944
2444,123996.33545237359
2445,93354.80254668891
2446,134065.15954926377
2447,213282.82512167533
2448,149179.0739888122
2449,111363.39520633014
2450,149987.26985769588
2451,124183.16952654299
2452,223742.9578448193
2453,103822.01512247378
2454,131067.56571551824
2455,108192.0779177708
2456,141703.1067143064
2457,120192.77913693574
2458,112825.74889537
2459,110528.51901435341
2460,139559.25272054004
2461,117382.93348049007
2462,137946.5924249287
2463,117347.15765640426
2464,173273.7298705783
2465,129712.04761172523
2466,120129.18393574565
2467,141971.12010225898
2468,98744.30968922249
2469,96218.17805510024
2470,187417.63228190126
2471,204763.36396678546
2472,186886.77173388193
2473,121904.18683022737
2474,121764.03444848256
2475,219751.20943154863
2476,111949.84202878848
2477,133692.8771631592
2478,164003.5503704904
2479,125100.0860843811
2480,142711.59985544565
2481,124565.76047327762
2482,132903.7239369495
2483,117763.5753689334
2484,124041.3377561817
2485,123487.83509693846
2486,154807.90572909862
2487,187877.56645197314
2488,142052.2400593604
2489,154105.42331989596
2490,148780.81348979918
2491,96485.74355970914
2492,185381.38395535405
2493,144785.63510889368
2494,174442.18908079475
2495,105548.24451249573
2496,213227.5799689871
2497,153552.0336081491
2498,119776.47939008032
2499,94390.66981315456
2500,132263.121604468
2501,141353.85500961955
2502,150433.40448461645
2503,113321.55381983473
2504,188457.32477867723
2505,224334.64077368283
2506,256925.02896441016
2507,311632.7548951719
2508,258868.20754725358
2509,231425.9457360359
2510,234619.0228572557
2511,186966.62868235892
2512,212061.0426746216
2513,217952.3022173823
2514,251839.60088487467
2515,147716.94117712954
2516,159234.62379911615
2517,134598.83290396936
2518,143335.51784196217
2519,223593.8510712927
2520,207909.05038811144
2521,197348.3640955317
2522,219838.7179731563
2523,131445.55836196584
2524,140496.397449761
2525,146802.83287733098
2526,138409.71705880715
2527,119035.80924669823
2528,126175.92038546834
2529,134775.1605218247
2530,117440.4624526199
2531,245402.37954382846
2532,228854.065673594
2533,203739.3658976469
2534,239304.8822999475
2535,294804.25433239044
2536,235425.25848176092
2537,229199.67950399037
2538,183454.1724652662
2539,188531.59077369788
2540,179403.94081874535
2541,178328.4807144443
2542,163030.64288145982
2543,130628.55762133907
2544,132976.8983926461
2545,130153.50171824457
2546,147185.97368641396
2547,141844.54538275138
2548,158255.76810133547
2549,158603.7913957024
2550,417701.5324654388
2551,141478.6612329301
2552,123753.58765462428
2553,97975.41907860416
2554,121821.13987645572
2555,109504.82129415378
2556,112205.95997901703
2557,118490.51487400889
2558,166336.333736853
2559,142533.02622959547
2560,122994.70005660511
2561,126835.48912794028
2562,131365.3733191354
2563,143088.98879918814
2564,172994.57125000632
2565,128919.6480479562
2566,151616.74804978224
2567,127755.85479179122
2568,188123.957695221
2569,191995.36295459323
2570,120017.76938797058
2571,174869.9404709692
2572,186638.7772749188
2573,222519.2912105006
2574,292240.1147473429
2575,122593.29065629645
2576,139975.97114645116
2577,159827.15484024351
2578,97784.07105339954
2579,83771.70966326147
2580,143391.69543245234
2581,134673.54785863613
2582,121833.83409973177
2583,277478.60659067746
2584,164067.0225785593
2585,186995.16859837717
2586,214255.02708082143
2587,208336.95482381823
2588,148331.61500178566
2589,143964.27173499626
2590,215038.8640341279
2591,203031.97704537556
2592,225262.80373767967
2593,245011.81540476292
2594,175827.40371027074
2595,210876.0777609562
2596,315523.27365493955
2597,191120.91525360616
2598,264430.259582722
2599,343680.4659475889
2600,166367.36164958953
2601,134811.92899010738
2602,89800.99329294934
2603,96065.79908157
2604,93423.47282817645
2605,90590.67219658091
2606,142794.58973670992
2607,173379.71254546783
2608,188777.70946496868
2609,160725.5510562676
2610,117436.02134803882
2611,151217.28929424775
2612,151319.7128329908
2613,126742.0682339056
2614,128194.84775237387
2615,150135.3028049131
2616,137800.00776128637
2617,175659.0920544574
2618,175677.30113091168
2619,211244.76874235916
2620,184396.4923472156
2621,186262.8988719766
2622,189180.7078743245
2623,252987.1011051736
2624,273950.5945557422
2625,321910.83032902895
2626,165271.4662539929
2627,193899.97911446547
2628,400730.7209902719
2629,483181.8706588252
2630,354044.6027006182
2631,410850.0980841839
2632,391314.0811264839
2633,304945.00491402944
2634,383087.4703395827
2635,148763.43070587562
2636,192593.29164843107
2637,173960.3613498639
2638,260130.81590721747
2639,181017.61512599132
2640,150938.0603505423
2641,110936.3483407909
2642,193456.49179112318
2643,109095.94664173521
2644,131351.54471951994
2645,98484.91663568915
2646,95059.09361871336
2647,99159.0085055195
2648,143300.04915185465
2649,144836.98257807115
2650,149636.11523184757
2651,154252.1543826882
2652,403499.1126760888
2653,253388.38491896202
2654,247727.37207105855
2655,371341.77895397175
2656,350703.5582818565
2657,329657.02708766505
2658,275520.903778854
2659,303705.75242665224
2660,325449.1772914716
2661,345792.80381005286
2662,352134.926173462
2663,274665.44728780206
2664,295981.3453190502
2665,331905.261953496
2666,300958.4555569593
2667,174182.1483579698
2668,179193.98200377624
2669,176808.32409110235
2670,285108.17521606345
2671,178538.27636982
2672,183268.5496432494
2673,206199.75111489056
2674,203788.87401207953
2675,167042.23537517118
2676,188258.7966395159
2677,195553.5668595035
2678,268188.1424211464
2679,268988.458754974
2680,276777.7737691406
2681,395002.20647740917
2682,328089.00620982546
2683,474796.1351984486
2684,304470.1116415415
2685,335097.3679824577
2686,258509.59528200023
2687,293193.4200860496
2688,232255.2209030898
2689,219398.98309190842
2690,427684.4904559527
2691,194478.9328369503
2692,139515.0542163959
2693,199952.44882395596
2694,140342.68924930392
2695,195232.77260754467
2696,185003.17793647523
2697,189114.3855469026
2698,197871.85017691727
2699,183252.94007104778
2700,171073.4278781364
2701,153735.44848165024
2702,120434.02714873776
2703,141282.6211236723
2704,147357.23033026032
2705,128436.83493386944
2706,119329.30654290503
2707,124317.28735489694
2708,137488.04953162672
2709,115982.78843022286
2710,127675.16480788829
2711,273803.8794216704
2712,339495.6616982201
2713,173619.0325898994
2714,159712.64772021334
2715,173078.59188402948
2716,154403.5357970207
2717,188551.1315165308
2718,241057.39082591626
2719,153971.71596296388
2720,167710.12328449628
2721,141463.72955162064
2722,160484.630733709
2723,144127.27126668213
2724,127922.30221079476
2725,134422.6445200835
2726,146332.80774002644
2727,169794.6815500363
2728,169696.68822888753
2729,153930.9179456951
2730,145240.33134651027
2731,116149.535389007
2732,118486.16002969144
2733,160574.56035016835
2734,149444.5434914546
2735,133641.28924132255
